name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Klär av dig,Victor Leksell,1,upp,,"Att vakna upp, va bredvid dig | Jag kommer aldrig ge upp tills jag har dig | De andra borde se upp",2YdXecjfECHt5P7bv8XVA6
Tröjan du hatar,Norlie  KKV,2,"ner, ute",,"Allt du brände ner, låt det regna ner | Bruka gå ner för dig, nu är du död för mig | Nu ligger dina kläder ute på gatan",3BG2oJZKN6SfUOcz8bSzhU
Jeg vil ha Parlamentet,Fjellrev,1,ute,,Jeg trenger tre gram når jeg er ute | Jeg vil ha tre gram når jеg er ute | Jeg vil ha tre gram når jeg er ute,64wEOlCnjWxwRevRrXl3ot
Meteor,De Vet Du,1,upp,,Vi ställer oss upp på borden (Oh-oh-oh) | Jag reser mig och tar mina händer upp mot himlen | Jag reser mig och tar mina händer upp mot himmelen,3m9QgZjD3k4lfAOLbBV7DW
Långt från alla andra,JULIETT,1,nära,"långt, fram",Men du är så nära ändå långt ifrån mig | Du är så nära ändå långt ifrån mig,1b9zyY3MjTdVSoNToIr9iN
Viva LAmor,Medina,1,ner,"upp, långt",När allting faller ner,7AfJuBQaZQxmKDofbP73TT
Lys på mig,Victor Leksell,1,under,,Och under skinnet är jag | Jag behöver ljuset men ligger under bordet | Men ligger under bordet,3kbNesyQPnUreP6bD7aADS
INGET E SAMMA,Reyn,1,nära,,Jag vill va nära dig,13aLtHCE3vPPDCct3nz6Iz
Skriker mitt namn,Victor Leksell,1,fram,,"Jag krigar, krigar mig fram | Krigar, krigar mig fram",3jGTLWpILJexFMVibAjij9
Bara du är där feat Von Disco,Ella Tiritiello,2,"upp, ner",,"Räkna upp till tre | Kan du få riva upp ett efter ett | Kan du få riva upp ett eftеr ett | Andas, varva ner | Ligga ner på marken, förblöder | Spränga mina gränser och krascha ner med huvudet först | Om det måste rasa ner | Ligga ner på markеn, förblöder",3No7Damf9LQeDkxQwW7NmM
På Måndag,Miss Li,1,upp,,Mina vänner har växt upp för längesen | Ska hon inte ta och växa upp och bli nåt vettigt nån gång? | Bara kunde växa upp och vara lite mindre naiv,4TnoZMlHYaYVCVB8BXMVj9
Mitt hjärtas fågel,Mikael Wiehe,1,upp,nära,Då stiger den upp mot skyn,4Je0KTIZsShucBtWfhQW1v
En flicka som är stark,Mimikry,1,ner,,Men om jag plockar ner en liten bit | Jag gräver ner mig som en skatt | Så jag ger mig ut bland gröna träd och plockar ner | Jag ska plocka ner en liten bit,5sC0F0nplmSJhG7vknJLl4
Du är ånga,kent,1,långt,ner,"Så var vi långt, långt, långt härifrån | Så är vi långt, långt, långt härifrån",1WBeZmxIZ1w6gxrcxpOKz0
Idag,Daniel Ögren,2,"fram, under",,"Om det ska fram så kommer det fram | Började i hörnen, rörde sig längs väggen ända fram | Ingenting får glömmas eller gömmas under locken eller lämnas till nån annan",2icKiQsAWwLwR1siV6moaJ
Samlar minnen,LEVIAL,1,upp,,"Häller upp en drink o de sveper några shots | Låt mig visa änglar, vill visa upp min värld | Låt mig vibea runt, låt mig leva upp det här | Eyo fyra fingrar upp för det kommer att gå bra",6DD23w3H7YHrxZFYHMB6l4
Höga klackar  O2H remix,Mares,1,framåt,,"Du vill framåt, men du faller | Du vill framåt, men du backar",1dfp2EhrvsFLg75lS2ibm9
Blå,Hov1,1,långt,"upp, vänster, norr, nära",Och jag ska gå så långt det går | Och vi ska gå så långt det går,0hel3UahHwK9SfUF85M1WK
Barn av vår tid,Hov1,1,upp,vänster,"Min kompis är förlorad, han har snortat upp en årslön | Så vakna han upp varje torsdag utan— | Jag kanske skjuter upp en skola eller tar jag mitt liv | Ingen vill ju upp men jobb är inte valfritt | Ingen vill ge upp men ingen som vill jobba",5YIMEJOJYmHaeZ0x4qAZjI
Afterwork,Bolaget,1,upp,ner,"(Kanske så det ska upp på en afterwork) | Vaknar upp sen, laddar om igen",0m6S7gcwMuLI2r0PXkgoYy
Postcard,Eric Saade,1,under,,Tog ett kort under bar sommartid | Tog ett kort under bar sommartid (tar ett kort under bar sommartid) | Tog ett kort under bar sommartid (ta ett kort ifrån Paris),0kdeQQQxOxN4Vobt53XsEW
MATADOR,Sarettii,1,upp,ner,"Om du inte tror på mig att jag är där på riktigt, snälla, snälla, snälla ba dyk upp | Rulla upp den, låt den (Pah, pah, pah, pah) | Den femte, tumme upp till youngins, dags att gå kö' skit",64s0ZmTEwVhztlrEP6Xt9J
LEV MED MIG,SVM,1,upp,"ner, långt","Häller upp en till, skapa liv i natt | Lev med mig när ja fuckar upp | Ja fuckar upp Ja fuckar upp | När ja fuckar upp | Står du upp för mig när de går, går, går, går ner? | Ja fuckar upp | När jag fuckar upp",0FFmOv2xAdQHU9JR66hIze
Fri,Mares,1,ute,,Att tiden snart är ute fast du ännu ej levt,2C7ZrtqafoU0jTYpoT1pap
Två steg från helvetet,Hov1,2,"upp, ner",,Och vi sa: aldrig ska vi ge upp | Aldrig ska vi ge upp | Och lågan har brunnit ner | Och himlen har fallit ner,2Rnovc1XuaXP1yc7X1AqbK
Bara om jag känner för det,Yasin,1,upp,under,"Högst upp i hotellet, jag röker värsta kushen | Om jag känner för det, jag bjuder upp henne till rummet | Om jag känner för det, jag meckar upp en till | Om jag känner för det, bartendern häller upp en till",6O4LH1iTTZSeVujl8TzydH
Sena nätter tomma glas feat Veronica Maggio,Ison  Fille,1,upp,,"Jag skjuter upp problemet för ett tag | Hela kvällen vi tänder vänner så att röken åker upp | Alla händer måste upp, Alla händer måste upp | (Hela kvällen vi gendish vännen, tills botten åker upp) | (Botten måste upp, hajde broshan botten upp)",6oBAcy7m0amy7KUD5uRLWw
Har Dig,Yasin,1,långt,upp,Inte långt kvar tills jag kommer hem,4FGvRqZ1pPaflN2jjLBMB9
Se på mig nu,Medina,1,upp,ner,"Hon var djävulen själv, så jag lekte med eld. Hon brände mig till och med kläderna på mig har smält. Jag skulle gjort vad som helst för dig men du lurade mig upp och ner när du sa jag älskar dig | För jag ska resa mig ur aska, upp från mina knän",1c3RPquwmsQAJKWrWUkl6m
17,ADAAM,1,upp,,"Det var 17 år, 17 år i staden där jag växte upp och så | Sa det var 17 år, 17 år i staden där jag växte upp och så | Ey, när jag kom upp med Barre | Sa de var 17 år, 17 år i staden där jag växte upp och så | När jag var 13 år, vi såg upp till kranen, alla ville steppa så | Jag var 17 år, 17 år i staden där jag växte upp och så",0Apl0ndMj1fWIY6rnD7gnY
Vågorna,Sabina Ddumba,1,under,ner,Jag har hela världen under mig snart,6Iex6SKg1ItGeqVURzUZYd
JA HOPPAS,LOAM,1,ner,,Att du halkar på din cykel och kör rakt ner i en sjö,367OEGavo6GRpELfLi4QQB
Hela vägen hem,JLC,1,långt,,"Vi ska visa hela världen, hur långt vi kommer gå | Vi ska visa hela världen, hur långt vi kommer gå (visa hela världen) | Gå (ooh-oh), (hur långt vi kommer gå), vi ska gå (hela vägen nu)",4GzWKYWHvKD3ucyIr9tV3M
Saxofuckingfon,Samir  Viktor,1,upp,,Vi laddar upp så hårt det bara går | Vi laddar upp så hårt det bara går,115wngouCO5AUFjTA4PdRV
Groupie,Samir  Viktor,2,"upp, fram",,Så ställ er upp | Ställ er upp | Ställ er upp (Ställ er upp) | Så ställ er upp (Ställ er upp) | Ta fram era kameror | Ta fram era kameror (Fram era kameror),4ldXgqnQ9jJ1mYRTmg9O9B
Kär  galen,Cleo,1,upp,,Jag ska upp på taket skrika ut att jag är kär och galen | Så står du bara där och fuckar upp allting,6Q2gvZICjpceA8gthJJ0b6
Come Give Me Love  Swedish Version,First Aid Kit,1,ner,långt,Och lägg dig ner | (Kom sänk ditt huvud och lägg dig ner),222G3hi6hSEbPYd2pfpLz2
Allt för mig,Victor Leksell,1,ner,,"För jag vet om jag faller ner, faller ner | Dom försöker riva ner | För du vet om du faller ner, faller ner",0XPHalNjrJcDJw9DUjrBhV
