name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Por verte sonreír,La Fuga,1,siempre,"tarde, noche","Como siempre, mal y tarde, la tienes aquí | Ya lo ves, no siempre me va bien | Las noches locas que siempre acaban bien",6tGUkobti5ztrb9aQ0UDEx
Que Hace una Chica Como Tu en un Sitio Como Este,Burning,1,siempre,,"Mujer fatal, siempre con problemas | Mujer fatal, siempre con problemas, ha",4kYdaN5ECfrCPPuUUiCiTr
Esta Cobardia,Chiquetete,1,nunca,,Que no espero nunca poderla alcanzar,6hVn8phJpADIy5waHEj2wG
Estoy Aquí,Shakira,2,"día, noche",nunca,"Esta noche por el día, ¿y qué?",4M1lEbqPzlEw1JYWB6aE7K
La Posada,Sebastián Cortés,1,viernes,,"De viernes en la posada (En la posada, en la posada) | De viernes en la posada (Posada, posada) | De viernes en la posada (En la posada) | De viernes en la posada",29bl4Sr23RrFR0o8mSvPJ2
El Encuentro,Alizzz,1,año,noche,"Nos encontramos pasado un año sin saber de los dos | Nos encontramos pasado un año, si te acercas caigo (Uh)",7etLErRSTb2DoEwg34GOSs
Hey,Julio Iglesias,2,"siempre, nunca",julio,Recuerdo que ganabas siempre tú | Que siempre que intentaba hacer la paz | Que como siempre soy el perdedor | Es siempre mas feliz quien más amo | Y ese siempre fui yo | Tú nunca me has querido ya lo ves | Que nunca he sido tuyo ya lo sé,5BtNKZScq7gRDbcJ2FhIQb
Canción para Mi Muerte,Sui Generis,2,"mañana, mañana",,Te encontraré una mañana dentro de mi habitación,0t0Kl5jxxV3s8bdpILkgmd
Formentera,Aitana,2,"noche, siempre",,"Que ha termina'o la noche y otra vez estoy a tus pie' | Vamo' a besarnos to'a la noche entera (Yeah) | Una noche, pero sin testigos | Vamo' a besarnos to'a la noche entera (Donde estoy, tú siempre estará') | Sé que lo bueno al fin de cuentas siempre va a llegar | Donde voy, tú siempre irá' | Donde estoy, tú siempre estará' | Vamo' a hacerlo pero a mi manera (Donde voy, tú siempre irá') | Si tú me quieres, yo hago lo que quieras (Donde voy, tú siempre irá') | Vuelo directo para Formentera (Donde estoy, tú siempre estará')",3nfICwo20uiFdEGzgNUSrG
Tiroteo  Remix,Marc Seguí,1,siempre,"hoy, nunca",Porque siempre que me besas | Se me congela el mundo siempre que nos vemos | Y no entienden que siempre has sido diferente,4OwhwvKESFtuu06dTgct7i
Del Tiempo Perdido,Robe,1,nunca,"primavera, madrugada, noche, ayer, siempre","Nunca, nunca me he arrepentido | Nunca nunca me he arrepentido | Queriendo no herirte nunca en nada",6SJHY69ciIGbp8JspeEbki
Ajedrez,David Bisbal,1,nunca,"mañana, ayer, mañana, siempre",Los dos queremos pero nunca va a pasar | No sé qué pasa que ya nunca coincido contigo | Nos queremos pero nunca a la vez | No sé qué pasa quе ya nunca coincido contigo,502C76In6ki3rUo47QP6pA
Barco a Venus,Mecano,1,nunca,"día, siempre","Sabes que nunca has ido a Venus en un barco | Sabes que nunca has ido a Venus en un— | Sabes que nunca has ido a Venus en un barco, oh, oh",5I4DityDKyapmMNjpDGPVJ
Spanish Girl,Julio Iglesias,1,nunca,"julio, noche, siempre","Yo que juré, ya nunca más volverlo a hacer | Yo nunca había querido así",15T2Fk5WwgAxszxyHD7gJV
Obsesionario en La Mayor,Tan Bionica,1,hoy,"abril, noche",No te encontré en el centro hoy,2YNMRnIJMCxDQWYfXRxJmB
Cómo pudiste hacerme esto a mí,Alaska Y Dinarama,1,noche,nunca,"La calle desierta, la noche ideal",6L3rEi9FdKAuwCz1DiWkIk
La Chica Del Bikini Azul,Luis Miguel,1,pronto,,"De pronto, flash (¡Flash!)",6Ucocvd2YaEJRPmbT4SFgu
La Incondicional,Luis Miguel,1,ayer,"madrugada, siempre","Tú, la misma de ayer | Amiga, tú, la misma de ayer | Tú, la misma de ayer (Solo tú)",6F9yAYUaNbUhdlQyt5uZ3b
Bailando,Alaska Y Los Pegamoides,1,día,siempre,Me paso el día bailando | Me paso el día bebiendo | Bailo todo el día,0OteyYh6inrfcil1XGwC3r
El rey del Glam,Alaska Y Dinarama,1,nunca,,"Eres el rey del glam, nunca podrás cambiar",5p6FNeBGfW9oPdBOH8e161
Qué Hace una Chica Como Tú en un Sitio Como Este,Burning,1,siempre,,"Mujer fatal, siempre con problemas | Mujer fatal, siempre con problemas, ha",4FxS4HWg7T9ek7drGGu2Ys
