name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Pump It,Black Eyed Peas,3,"up, down, right",back,"Turn up the radio, blast the stereo right | So, turn me up (Turn it up) | Turn me up (Turn it up) | Turn me up | Turn up your radio | Dude need to ease on up (Dude) | 'Cause we gonna turn it up (Turn it up) | Turn it up (Turn it up) | Turn it up | Girls be all on us from London back down to the U.S. (S. S.) | But dude get shut like Flava (Shut 'em down) | Chicks say she ain't down | Breakin' on down for the B-Boys and B-Girls waitin' to do their thing | D-E-F, that's right, we def' (Rock) | Blast your stereo right now (Ha) | It's sizzlin' right | Can you check this out right here? | This joint is fizzlin', it's sizzlin' right",2ygMBIctKIAfbEBcT9065L
The Lazy Song,Bruno Mars,1,up,,"Don't feel like pickin' up my phone | I'm gonna kick my feet up, then stare at the fan | Tomorrow, I'll wake up, do some P90X",386RUes7n1uM1yfzgeUuwp
Love Of My Life  Remastered 2011,Queen,1,back,,"Bring it back, bring it back | (Please bring it back, back) Bring it back, bring it back | Back, hurry back | Please bring it back home to me",790YJcgHlN3SaosQCHlWzn
21 Guns,Green Day,2,"up, down",inside,"Lay down your arms, give up the fight | Throw up your arms into the sky | When you burned down the house and home?",64yrDBpcdwEdNY9loyEGbX
Instant Crush Drumless Edition feat Julian Casablancas,Daft Punk,1,up,"down, right",Can I give it up or give it away?,2jmKcUO1mjqU4uypiDvpny
Instant Crush feat Julian Casablancas,Daft Punk,1,up,"down, right",Can I give it up or give it away?,2cGxRwrMyEAp8dEbuZaVv6
Shooting Stars,Bag Raiders,2,"up, down","front, back","Open up my window, head floats out the door | But she moves so fast that I can't keep up, I'm chasin' | Moves away so fast, fall down to the ground | Now I only see ahead of me, chasin' down the street | (Down the street, down the street, down the street, down the street, down the...)",0UeYCHOETPfai02uskjJ3x
Fragments of Time feat Todd Edwards,Daft Punk,1,back,down,I'll just keep playing back these fragments of time,0IedgQjjJ8Ad4B3UDQ5Lyn
Stressed Out,Twenty One Pilots,2,"up, back",far,"Sayin', ""Wake up, you need to make money,"" yeah | We used to play pretend, wake up, you need the money | Wish we could turn back time to the good old days | Wish we could turn back time (Oh) to the good old days (Oh) | Sometimes a certain smell will take me back to when I was young",3CRDbSIZ4r5MsZ0YwxuEkn
Nightcall,Kavinsky,1,inside,down,There's something inside you | There's something inside you (There's something inside you),0U0ldCRmgCqhVvD6ksG63j
Music Sounds Better With You  Radio Edit,Stardust,1,back,,Love might bring us back together,1mv4lh1rW1K6xhxhJmEezy
The Middle,Jimmy Eat World,1,right,down,"Everything, everything will be alright, all right | Live right now, yeah, just be yourself | Everything, everything will be all right, all right | Everything, everything will be all right",6GG73Jik4jUlQCkKg9JuGO
Space Song,Beach House,1,back,,Fall back into place | Fall back into,1ZgMsA55GIY7ICkQh5MILA
SOS,ABBA,1,near,far,"So, when you're near me, darling, can't you hear me? S.O.S. | You seem so far away though you are standing near",2c6BNK8IQjsFdUznUBDe4N
Somebody To Love  Remastered 2011,Queen,1,down,up,"I get down (Down) on my knees (Knees) | 'Til the tears run down from my eyes, Lord | But everybody wants to put me down",4rDbp1vnvEhieiccprPMdI
I Gotta Feeling,Black Eyed Peas,2,"up, down",,"Tonight's the night, let's live it up | I got my money, let's spend it up (I feel) | Fill up my cup, mazel tov | Let's do it, and do it, and do it, let's live it up (I feel) | Tonight's the night (Hey), let's live it up (Let's live it up) | I got my money (I'm payin'), let's spend it up (Let's spend it up) | Fill up my cup (Drank), mazel tov (L'chaim) | Let's do it, and do it (Do it), and do it, let's live it up | 'Round and 'round, up and down, around the clock (I feel) | If we get down and go out and just lose it all | Let's paint the town, we'll shut it down | Let's paint the town (Paint the town), we'll shut it down (Shut it down)",4kLLWz7srcuLKA7Et40PQR
Is This Love,Bob Marley  The Wailers,1,right,,"I wanna love you and treat you right | We'll be together with a roof right over our heads | I wanna love you, I wanna love and treat, love and treat you right | We'll be together, yeah, with a roof right over our heads | See, I wanna love you, I wanna love and treat you, love and treat you right",6JRLFiX9NJSoRRKxowlBYr
Get Up Stand Up,Bob Marley  The Wailers,1,right,up,"Get up, stand up, stand up for your right | Stand up for your right, come on | You stand up for your right, yeah | Stand up for your right (Ohh-huuh) | Don't give up the fight (Life is your right) | Stand up for your right (Lord, Lord) | We going to stand up for our right | Stand up for your right (In the night) | Stand up for your right (Get up, stand up)",4hLATN2VtjiJ6jLm6V47x1
Snow Hey Oh,Red Hot Chili Peppers,1,up,"down, inside, back","When I lay it on, come, get to play it up | Now you bring it up, I'm gonna ring it up",2aibwv5hGXSgw7Yru8IYTO
Angels,Robbie Williams,1,down,above,"And down the waterfall, wherever it may take me | And my pain walks down",1M2nd8jNUkkwrc1dgBPTJz
BURN IT DOWN,Linkin Park,1,up,"down, right, back",We're building it up | I built you up but you let me down,7oVEtyuv9NBmnytsCIsY5I
Jerk It Out,Caesars,1,up,"down, center","Wind me up, put me down, start me off, and watch me go | Shut up, hush your mouth, can't you hear, you talk too loud? | No, I can't hear, nothing 'cause I got my head up in the clouds | I'm chasing cars up and down the avenue, but that's okay",5XMjXjwCkJVmk0AHm7z8IV
Mr Brightside,The Killers,1,up,down,"It started out with a kiss, how did it end up like this? | Open up my eager eyes",003vvx7Niy0yvhvHt4a68B
High Hopes,Panic At The Disco,1,up,"down, high, back","Rewrite your history, light up your wildest dreams | Mama said, ""Don't give up, it's a little complicated | All tied up, no more love and I'd hate to see you waiting"" | ""Stay up on that rise | Stay up on that rise and never come down, oh | Stay up on that rise | Stay up on that rise and never come down"" | All tied up, no more love and I'd hate to see you waiting",1rqqCSm0Qe4I9rUvWncaom
Im Gonna Be 500 Miles,The Proclaimers,1,down,"up, back",Miles to fall down at your door,66S14BkJDxgkYxLl5DCqOz
Strawberry Fields Forever  Remastered 2009,The Beatles,1,down,,"Let me take you down, 'cause I'm going to",3Am0IbOxmvlSXro7N5iSfZ
Breezeblocks,altJ,2,"up, down",,"Break down, now weep, build up breakfast | My heart sinks as I jump up | Break down, now sleep, build up breakfast | But hold her down with soggy clothes and breezeblocks | Hold her down with soggy clothes and breezeblocks",1ZLroqJA8qoS5QEeCo0fA7
