name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
I Wanna Dance with Somebody Who Loves Me,Whitney Houston,1,baby,"boy, man","Come on, baby (Dance) | Don't you wanna dance (Dance) with me, baby? | Hey, don't you wanna dance (Dance) with me, baby? | Hey, baby",2tUBqZG2AbRi7Q0BIrVrEj
All That She Wants,Ace of Base,2,"baby, boy",,"All that she wants is another baby | All that she wants is another baby, yeah | All that she wants is another baby | All that she wants is another baby, yeah | All that she wants is another baby | All that she wants is another baby, yeah | All that she wants is another baby | All that she wants is another baby, yeah (Is another baby, yeah) | All that she wants is another baby (Is another baby, yeah) | All that she wants is another baby, yeah (Is another baby, yeah) | All that she wants is another baby (Is another baby) | All that she wants is another baby, yeah (Is another baby, yeah) | She's gone tomorrow, boy | She's gone tomorrow, boy | She's gone tomorrow, boy | She's gone tomorrow, boy | She's gone tomorrow, boy | She's gone tomorrow, boy",6kWJvPfC4DgUpRsXKNa9z9
I Love Rock N Roll,Joan Jett  the Blackhearts,1,baby,,"So put another dime in the jukebox, baby | So put another dime in the jukebox, baby | So put another dime in the jukebox, baby | So put another dime in the jukebox, baby | So put another dime in the jukebox, baby | So put another dime in the jukebox, baby | So put another dime in the jukebox, baby",2Cdvbe2G4hZsnhNMKyGrie
Maneater,Daryl Hall  John Oates,1,boy,"man, woman","Watch out, boy, she'll chew you up | Watch out, boy, she'll chew you up | Watch out, boy, she'll chew you up | Watch out, boy, she'll chew you up | Watch out, boy, she'll chew you up | Here she comes, watch out, boy, watch out, boy",7j74lucZ59vqN67Ipe2ZcY
Cant Take My Eyes off You,Frankie Valli,1,baby,,"I love you, baby, and if it's quite alright | I need you, baby, to warm the lonely night | I love you, baby, trust in me when I say | Oh, pretty baby, don't bring me down, I pray | Oh, pretty baby, now that I found you, stay | And let me love you, baby, let me love you | I love you, baby, and if it's quite alright | I need you, baby, to warm the lonely night | I love you, baby, trust in me when I say | Oh, pretty baby, don't bring me down, I pray | Oh, pretty baby, now that I found you, stay | Oh, pretty baby, trust in me when I say | Oh, pretty baby...",0bfvHnWWOeU1U5XeKyVLbW
Breakfast In America  Remastered 2010,Supertramp,1,girlfriend,,Take a look at my girlfriend | Not much of a girlfriend | Don't you look at my girlfriend (Girlfriend) | Not much of a girlfriend (Girlfriend),4a5pNRjwmzYQuEY1E7O6pj
Down in the Past,Mando Diao,2,"baby, mother",girl,"I've got my motor, baby, and I'm gonna see you through | It doesn't matter, baby, 'cause you overreacted too | It doesn't matter baby cause your hair is ugly too | I've got my motor, baby, and I'm gonna see you through | It doesn't matter, baby, 'cause you overreacted too | Where my mother will last | Where my mother will last | Where my mother will last | Where my mother will last | Where my mother will last | Where my mother will last",2vx5Dc3Zxtd5yGDlh2pAAz
Ms Jackson,Outkast,1,daughter,"baby, mom, girl, queen","Never meant to make your daughter cry | Never meant to make your daughter cry | Never meant to make your daughter cry | Never meant to make your daughter cry | Me and your daughter got a special thang goin' on (We got a special kinda thing) | Never meant to make your daughter cry | Never meant to make your daughter cry (Uh, uh, yeah) | Never meant to make your daughter cry | Never meant to make your daughter cry | Never meant to make your daughter cry | Never meant to make your daughter cry",0I3q5fE6wg7LIfHGngUTnV
The Bad Touch,Bloodhound Gang,1,baby,,"Sweat baby, sweat baby, sex is a Texas drought | You and me, baby, ain't nothing but mammals | You and me, baby, ain't nothing but mammals | You and me, baby, ain't nothing but mammals | You and me, baby, ain't nothing but mammals | You and me, baby, ain't nothing but mammals | You and me, baby, ain't nothing but mammals | You and me, baby, ain't nothing but mammals | You and me, baby, ain't nothing but mammals",5EYdTPdJD74r9EVZBztqGG
Maneater,Nelly Furtado,1,girl,boy,"No, never ever met her at all (What you saying, girl?) | You wish you'd never ever met her at all (What you saying, girl?) | You wish you'd never ever met her at all (What you saying, girl?) | You wish you'd never ever met her at all (What you saying, girl?) | You wish you'd never ever met her at all (What you saying, girl?) | You wish you'd never ever met her at all (What you saying, girl?) | (I've been around the world, I ain't never seen a girl like this) | (I've been around the world, I ain't never seen a girl like this) | (I've been around the world, I ain't never seen a girl like this) | (I've been around the world, I ain't never seen a girl like this)",4wH4dJgrsxONID6KS2tDQM
Put Your Head On My Shoulder  Remastered,Paul Anka,1,baby,,"Hold me in your arms, baby | Won't you kiss me once, baby | Whisper in my ear, baby | Whisper in my ear, baby | Words I want to hear, baby",6YDDrg8llsRtAgLlIROzZc
OopsI Did It Again,Britney Spears,1,baby,,"Oh, baby, it might seem like a crush | Ooh, baby, baby | Got lost in the game, oh, baby, baby | Oh, baby, oh | Got lost in the game, oh, baby, baby | ""Well, baby, I went down and got it for ya."" | Got lost in this game, oh, baby (Baby) | Got lost in the game (Yeah, yeah), oh, baby, baby | Got lost in the game (In this game, oh, baby), oh, baby, baby",6naxalmIoLFWR0siv8dnQQ
Last Nite,The Strokes,1,baby,girl,"""Oh, baby, I feel so down | And, baby, I feel so down | ""Oh, baby, don't feel so down | ""Oh, baby, gonna be alright"" | ""Oh, baby, I feel so down",7kzKAuUzOITUauHAhoMoxA
