name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Pfeil und Bogen,Mathea,1,immer,,"Du hast mir gesagt, das wird immer so bleiben | Und dass am Ende von all dem immer wir zwei sind | Nichts bleibt für immer, es hat nicht gereicht",3hxKz56t0LmiRhrWSO3sVg
Mit Dir,Sean Ok,1,nie,"morgen, nacht, morgen, immer",Will die augen nie mehr schliessen mit dir,6TyQQqKQpaBCXPkhM7QmGq
Boomboompow,Mathea,1,immer,heute,"Ich würd mich freu'n, wenn du ab heute einfach immer bei mir schlafen würdest",4hsteXGiwcwhsTkTlxiPzD
Stück für Stück,Eli Preiss,1,immer,tag,"Es kommt immer back | Fang' immer wieder an von vorn | Ich will es lassen, doch mein Suchthirn findet immer 'nen Grund",37adQclvGrLqK21mZD8kym
nightjet 457,YOSU,1,nie,,Ich wusste nie | Ich will nie nach Wien,1arPzzEbKCZhOdG1yxmhXd
Homeoffice,RIAN,1,heute,"donnerstag, tag, immer",Ich mach' heute Homeoffice,3NpyAqRGkJDVZheN2TjrZC
Glück auf den Strassen,Max Giesinger,1,nie,bald,"Es war noch nie so leicht, noch nie so leicht",1JhgkOq7lPevlLV2wtxJCT
Wir feiern,Stereoact,1,nie,immer,"Ich will nie, nie wieder weg von dir",1eIHxFmJIabkL0OOGokJBV
Morgen,Apache 207,1,heute,"monat, morgen, morgen","„Junge, denk mal an morgen“, aber was ist mit heute? | Und trotz Panoramablick fühl' ich mich so, als wäre ich heute in ei'm Gefängnis drin | Alle Angebote dankend abgelehnt, damit ich hier heute mit meinen Freunden bin (Ah)",4YHB7lnoeFEHWtL0KtSklh
Minimum,Clueso,1,nie,immer,"Oh, nie wieder Minimum (Uh) | Oh-ho, nie wieder Minimum | Ey-hey, nie wieder Minimum | Uh-huh, nie wieder Minimum | Uh, nie wieder Minimum",3yBj8i8CwSThNNtWVqwje9
Dein Leben,Mike Leon Grosch,1,nie,,Ich hab mich nie geschont | Bekomm vom Leben nie genug,2RXru3guTEqScWmmnCheg2
MEiNE GESCHiCHTE,Whorensohn,1,nie,"heute, früh","Ich war nie, wiе man mich haben wollte | Denn für manche bist du nie genug | Nie richtig, nie passend, nie das, was sie erwarten | Nie genug (Nie genug, nie genug)",3dzDSMHU0AKBB84VhNtyG3
4 akkorde,Ella Stern,1,nie,immer,"Ich hab's noch nie so erlebt, mir hat doch nie was gefehlt | Ich schreib' dir keine Ballade, war noch nie so mein Ding | Und ein—, ich schreib' dir keine Ballade, war noch nie so mein Ding",6TzlxYCPjUAs0f2dbgWAiy
Flieg,Herbert Grönemeyer,1,immer,"morgen, nacht, heute, morgen",Und immer wieder lande ich bei dir | Doch immer wieder lande ich bei dir | Ich flieg' immer wieder hoch,0eMZLYOjO2exv90CuER4B7
Walzer,Provinz,1,immer,nie,"Bin nach Hause gerannt, den gleichen Weg wie immer | Für immer, so lang (Da-da-da-da) | Und immer wenn du lachst, lache ich auch",605G7F1FEjm60IdXmLhlNN
Narben aus Gold,Mijo,1,immer,"heute, nie","Denn diese Narben sind für immer | Denn diese Narben sind für immer, immer | Diese Narben sind für immer, immer | Und meine Brüder, sie war'n immer dabei | War in der Kindheit nie allein und hab' gedacht, es wird für immer so sein | Denn diese Narben sind für immer (diese Narben sind für immer) | Diese Narben sind für immer (diese Narben sind für immer )",1upuERj6jiCviTnsMBoj3c
Nur so ein Gefühl,DIEBE,2,"nacht, nie",,"Nur ein Blick, ein Hallo das hab ich so noch nie erlebt | Und dann lass ich dich nie mehr gehn",4IrMUM2NOGpXGG0tnXxaWC
was ich fühl,Esther Graf,1,nie,,"Glaub', ich sah noch nie so schön aus | Und ich sag' das wirklich nie laut",450Msk6LSW4yhRdtcedx03
1000 zu 1,Lemo,1,immer,nie,"Und es gibt uns immer noch, immer noch | Oh, es sah nicht immer bestens aus | Ganz egal, was auch immer es war | Wir sind oft gefallen, doch wir sind immer noch da, oh yeah | Wir haben nie geprahlt, immer unser Ding gemacht | Und siehe, siehe da, es gibt uns immer, immer noch",2Y2U03aYcbnNZsY1C4kWT7
Hey Papa,MYLLER,2,"jahr, immer",nie,Ich schlaf immer mit dir ein | Das Gefühl für immer daheim | Jedes Jahr und immer wieder | Wir kommen immer wieder zu dir,3nkqJfmh88Hyloc2ocaTEP
Butterfly Effect,Max Giesinger,1,nie,,Dann hätten wir uns nie entdeckt | Hätten wir uns nie entdeckt,7iOA51rpaylurUUCugIB3C
Mit besten Wünschen,YOSU,2,"immer, nie",,Wenn du mir immer nur sagst was mir fehlt | Von dir immer ein Teil | Und nie: “Du bist eigentlich auf nem guten Weg” | Hab ich nie rеpariert | Wird das nie funktioniern | Hab ich nie repariert,6q4MDW9XtKc0ZgPsDnmhim
Ich verlier mich in dir,Daniel Ceylan,1,immer,"tag, heute","Ich wusste schon immer, man muss nur fest an sich glauben | Und werd' besiegen, wer auch immer kommt und mich angreift",7ADKjSfakhNxMp2OPSZNIc
Riskieren,PAULA,3,"nacht, heute, immer","mai, woche, sekunde, morgen, morgen","Denn ab heute sind wir eins, eins, eins | Die Konsole bleibt aus heute | Denn immer wenn wir spiel’n, dann bis tief in die Nacht | Ein Kämpfer gibt nicht auf, er probiert’s immer wieder | Mieser Tunnel, immer wieder Gefummel, kein Petting | Er trainierte ganz alleine, immer wenn die ander’n feiern war’n",5N65mdmBTJLiwv9Z88rWlA
Schief in jedem Chor,Kraftklub,1,immer,,"Ich hab' noch immer Bock auf Streit, ich singe schiеf in jedem Chor | Ich hab' für immer Bock auf Streit, ich singe schief in jedem Chor | Ich hab' noch immer Bock auf Streit, ich singe schief in jedem Chor",4FSWg1YKFu0XN3oli8RisN
Naiv,Lika Doss,2,"morgen, morgen","tag, sekunde, nacht, immer",Auch wenn du morgen nicht mehr hier bist,1ZVma1QVbh5qhlbBTDXWc9
Warum ich,Kauta,2,"immer, nie",,"Warum immer ich? Warum? | Ich such' dafür immer den Grund bei mir | Davon, dass ich es immer wieder versuch' | Ich such' dafür immer den Grund (Oh no) bei mir | Oh yeah, warum immer i-i-ich? | Warum immer i-i-ich? | Warum immer i-i-i-i-, i-i-i-ich? | Alles, was ich habe, bleibt nie so",57vsdwAovYIYg6EqrPF4kH
arsch der welt,anaïs,1,immer,nie,"Egal wo ich lande, immer reist du mir nach | Egal wo ich lande, immer reist du mir nach (Mh) | Sie­ben­mei­l'n­stie­fel an, suche noch immer das Niemandsland",5Biw0sdkjcyNxBRdA2gkvy
