name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
In deiner kleinen Welt  Marv Edit,Philipp Dittberner,2,"blau, grau",,"Ob trist ob manchmal grau, ob blau und wunderschön | Ob trist ob manchmal grau, ob blau und wunderschön | Ob trist ob manchmal grau, ob blau und wunderschön | Ob trist ob manchmal grau, ob blau und wunderschön | Ob trist ob manchmal grau, ob blau und wunderschön | Ob trist ob manchmal grau, ob blau und wunderschön | Ob trist ob manchmal grau, ob blau und wunderschön | Ob trist ob manchmal grau, ob blau und wunderschön",1Cl1a442RspSFDRiiJxbXd
110 Prolog,LEA,1,weiß,,"Ich weiß, ich hab's übertrieben | Ich weiß, wie ich dich provozieren kann | Ich weiß, ich hab's übertrieben | Ich weiß, dass du's nicht so gemeint hast | Ich weiß, ich hab’s übertrieben | Ich weiß, ich hab's übertrieben",6D9KQOouQLGlgvrVB4P3vZ
Die guten Zeiten,Wincent Weiss,1,weiß,,Was ich weiß: Dass ich gar nichts weiß | Was ich weiß: Dass ich gar nichts weiß,62d30BdDeSz8D9TFc3wx6m
Bilder im Kopf,Sido,1,weiß,,"Ich weiß noch damals, als ich jung und wild war im Block | Ich weiß noch, als wir das erste Mal gechillt hab'n im Loft | Ich weiß noch damals, als ich jung und wild war im Block | Ich weiß noch, als wir das erste Mal gechillt hab'n im Loft | Ich weiß noch damals, als ich jung und wild war im Block | Ich weiß noch, als wir das erste Mal gechillt hab'n im Loft | Denn ich weiß genau, bei mir läuft's nicht für immer rund | Ich weiß noch damals, als ich jung und wild war im Block | Ich weiß noch, als wir das erste Mal gechillt hab'n im Loft | Ich weiß noch | Ich weiß noch",3AzVdNe7tCYbjjRzQyVLbN
Du,CRO,1,weiß,,"Ja, ich weiß, es gibt viel, was mir gefällt | Ja, ich weiß, es gibt viel, was mir gefällt (Baby) | Und ich weiß ganz genau, dass du dich grade fragst, ob das mit uns geht | Ja, ich weiß, es gibt viel, was mir gefällt | Ja, ich weiß, es gibt viel, was mir gefällt (Baby) | Ja, ich weiß, es gibt viel, was mir gefällt | Ja, ich weiß, es gibt viel, was mir gefällt",4K9WfO5lYNlBpBugIak98k
Flash Mich,Mark Forster,1,grau,,Ich seh' uns zwei in alt und grau | Ich seh' uns zwei in alt und grau | Ich seh' uns zwei in alt und grau | Ich seh' uns zwei in alt und grau,2aGDxHavIuRArjI3NwfaVY
Lieder,Adel Tawil,1,lila,,Und ich steh' im lila Regen | Und ich steh' im lila Regen | Und ich steh' im lila Regen | Und wir steh'n im lila Regen,1KXDbhj8PUnHnBbPHDZdBV
36Grad,2raumwohnung,1,weiß,,"Ich weiß nicht, was das soll | Keiner weiß, was gleich passiert | Doch jeder weiß hier, das ist die Luft, die brennt | Keiner weiß, was gleich passiert | Doch jeder weiß hier, das ist die Luft, die brennt",5gDzYP14jAqWR4ckuFTVBu
Liebe,Sido,1,weiß,,"Das weiß ich jetzt auch, darum schrei' ich es raus, dass ich dich | Ich weiß, die Liebe ist mal leise, mal laut | Das weiß ich jetzt auch, darum schrei' ich es raus, dass ich dich | Das weiß ich jetzt auch, darum schrei' ich es raus, dass ich dich",5cBx2v7XJSErfesDmgNtr2
Unter meiner Haut  Radio Mix,Gestört aber GeiL,1,weiß,,"Und ich weiß, und ich weiß | Und ich weiß, und ich weiß, ich tu' mir grad weh | Und ich weiß, und ich weiß | Und ich weiß, ich tu' mir grad weh",5NZlsLgfdg8HlP8RaXPIeP
