name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Cómplices del Mal,Buhos,1,hora,primavera,Y a la hora de comer | Y a la hora de cenar | Y a la hora de dormir,05Xja3ko8dKkBQepgw2BXG
Carnaval,Els Amics De Les Arts,1,avui,"diumenge, any, dia","Que avui va amb b alta | Perquè avui és Carnaval | No em digueu llumeta, avui sóc un fanal",3jFWP9nKi0CjEKfWZBPMb7
La Merda Sens Menja,Els Amics De Les Arts,1,nit,"dilluns, diumenge",Si vols que t'ensenyi un lloc on de nit és de nit,6oQpiKRfZ3c7doDbUo30C0
Super Bon Noi,Els Amics De Les Arts,1,mai,"mes, matí, sempre","No podré ser mai... | No podré ser mai el teu heroi | I no ser mai un d'aquells | No podré ser mai, no podré ser mai el teu heroi | No podré ser mai, no podré ser mai",1sHG0aPd6sRusxgLWcIiGN
Boomerang,Manel,1,mai,"juliol, hora","Però el boomerang s'encallava entre les branques i no tornava mai | Però el boomerang va encallar-se entre les branques i no va tornar mai | Vaig pensant alternatives, per si mai es dóna el cas | I en aquest món entre els meus forts no hi haurà mai els detalls | El boomerang s'encallava entre les branques i no tornava mai",0XvMkmumjGH3SamZpwt8H5
És Inútil Continuar,Sau,1,sempre,"dia, nit, ahir",Dies que passen com sempre | Mesos que passen com sempre,034Q3CNe2gZbm0nFy122Nm
Ho Tornaria a Fer,Glaucs,1,any,"estiu, mai",Que un any en blanc no mata si sobrevius | Que un any en blanc no mata,66QTxOrhNTvZKNrjETQUkX
El teu tresor,Lluís Cartes,1,mai,,Que no podràs mai despertar | I no podràs mai despertar,0LeNrqXFHFbpzUn1HoFOBm
Camina descalç,Lluís Cartes,1,mai,,"Estima tot allò que tens. No deixis mai de caminar descalç | Estima tot allò que tens, no deixis mai de caminar descalç",6OH6dIxiAvVdbnv7guyAL9
Sota Una Estrella,Sopa De Cabra,1,sempre,"dia, nit",La seva és sempre la nit més llarga | Sota una estrella hi haurà algú sempre,125RziojXFIy69IeD2q38J
Tanca els Ulls,Txarango,1,nit,sempre,"Eh! Si la nit t'espanta vine aquí | Quan la nit, nues i plenes de cançons | Eh! Si la nit t'espanta vine aquí",2hoxBso1VWz61IB4uIrJWD
Amb Tu Sóc Jo,Miquel Abras,1,mai,"dia, nit","Amb tu res mai canvia | La nit no és mai el dia | Però amb tu res mai canvia | Amb tu res mai canvia, canvia, canvia",0T1rWuLHMAJ7LJDXbRUcxV
Crema La Nit,Alfred García,2,"matí, ahir","matinada, nit, sempre","Que aquest matí, no és més valent que ahir",0uPnSgMNu6wOqwYQTrNHK9
El Tren De Mitjanit,Sau,1,dia,"mitjanit, sempre",Cada dia en algun lloc,1TLNtRWJcifDoyBEQOALLh
Que Tinguem Sort,Dani Flaco,1,demà,"dia, ahir","El camí que, a poc a poc, escrius per a demà | Què demà, què demà | Ni un demà ple de promeses, sols",67gBrfXfQeaMG5NRu1b5Gq
Som Foc,Txarango,1,nit,avui,Si cau la nit aquí,0Ts9pYRmCiyAEF1yqNtgfa
Seguirem Lluitant,Els Catarres,2,"avui, demà","sempre, mai",Per l'avui i pel demà | Sense l'avui mai no tindrem demà,5SJ0LoA6Nwul2fgXtj3TvY
ViuLa,Filippo Landini,2,"sempre, mai","dia, avui","No deixis mai de somiar | Viu-la, no deixis mai de somiar",4UDgKbZ6Ijs2PS2NNGrJmj
Jo Vull Ser Rei,Els Pets,1,mai,sempre,"Mai ser escollit, mai ser votat | Per què collons jo mai podré ser rei",1Kiy2wACpPKHgofUxt1Y6t
Milionària,ROSALÍA,1,dia,sempre,"El doble senzill va ser anunciat el mateix dia que es va estrenar a través d'un anunci a “El País”,… Read More [Lletra de ""Milionària""] | Un dia per Mumbai i al següent a Malta | Fins al dia que tingui molts diners | Cada dia celebrant el meu cumpleanys",2K3bjojp1sCLdMMoO5lJ2p
