name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Entre Mil Vidres Trencats,Miquel Abras,1,terra,,"M'""arrastraria"" per terra entre mil vidres trencats | M'""arrastraria"" per terra entre mil vidres trencats | M'""arrastraria"" per terra entre mil vidres trencats | M'""arrastraria"" per terra entre mil vidres trencats",69vtIPboYYLZx6ThBFUAjS
El Tren De Mitjanit,Sau,1,boira,mar,Si la boira ja t'ha acompanyat | Si la boira ja t'ha acompanyat | Si la boira ja t'ha acompanyat | Si la boira sempre t'acompanya,1TLNtRWJcifDoyBEQOALLh
Sota la Llum del Sol,Els Catarres,1,mar,"sol, vent, cel, llum","Només tu i jo hem nedat en un mar sota la llum del sol | Tu i jo hem nedat en un mar sota la llum del sol | Només tu i jo hem nedat en un mar sota la llum del sol | Tu i jo hem nedat en un mar sota la llum del sol | Som un mar, el far, la barca i el vent",0YodSfteVFkfxghOFwtZwT
Quan caminàvem,Aspencat,2,"pluja, terra","vent, galàxia, mar, flor",A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels,3dx71UjqkLL9RuMCSQciFa
Les coses senzilles,Txarango,1,vent,terra,Som de vent i ales | Som de vent i ales | Som de vent i ales | Som de vent i ales,2krEXlkVN5D301UDQot82t
Txarango al Canet Rock,The Tyets,1,sol,terra,"Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint еl sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock | Està sortint el sol, Txarango al Canet Rock",6bZ8H2j6MdrXYicMbfaUew
Rumba catalana,Alfred García,1,sol,,,3fskayJqrK1G9Cg8iZbIUQ
Les coses senzilles feat Ramon Mirabet,Txarango,1,vent,terra,Som de vent i ales | Som de vent i ales | Som de vent i ales | Som de vent i ales,2Se7qwTRPrg4CvY2m3at7O
Entre Mil Vidres Trencats,Miquel Abras,1,terra,,"M'""arrastraria"" per terra entre mil vidres trencats | M'""arrastraria"" per terra entre mil vidres trencats | M'""arrastraria"" per terra entre mil vidres trencats | M'""arrastraria"" per terra entre mil vidres trencats",6wiGPj3JrNUBsHToywAwDO
Em dones força feat La Escolanía de Montserrat,Sergio Dalma,1,oceà,,,6ny4YGCrpzFrXzXgKd31Tu
Tokyo,Els Catarres,1,mar,pols,"I més enllà, creuant el mar | I més enllà, creuant el mar | I més enllà, creuant el mar | I més enllà, creuant el mar | I més enllà, creuant el mar",0pktk1OOeJBEbWrqKB2cEs
Un Minut Estroboscòpica,Antònia Font,1,mar,sol,Aixec la mar com un llençol | Aixec la mar com un llençol | Aixec la mar com un llençol | Aixec la mar com un llençol | Aixec la mar com un llençol,2tqVxiv5vBHs8bT83VisSJ
Bicicletes,Blaumut,1,llum,arbre,Bicicletes sense llum,6YphK8GfmzFAKFpHEFv98E
Tokyo,Els Catarres,1,mar,pols,"I més enllà, creuant el mar | I més enllà, creuant el mar | I més enllà, creuant el mar | I més enllà, creuant el mar | I més enllà, creuant el mar",3cVRacvzb6fwQoPRh4tjKF
Boig per Tu,Shakira,1,llum,"pluja, terra",Reflexada la teva llum | Ebri d'aquesta llum | Reflexada la teva llum | Reflexada la teva llum,4XkajNf3Z2zDW5WcTjmPLh
De Bonesh,Oques Grasses,2,"pluja, llum",vent,Que la pluja em brilli als ulls tots els dies que plou | Cantarem sota la pluja | Cantarem sota la pluja | Cantarem sota la pluja | Cantarem sota la pluja | Pot entrar la llum quan et fas ferides | Pot entrar la llum quan et fas ferides | Pot entrar la llum quan et fas ferides | Pot entrar la llum quan et fas ferides,5ObiVsgtKaynGBIVwjzhGb
gust de sal,Svetlana,1,mar,"brisa, terra",Siguem morenetes davant del mar | Hem trobat el mar | Hem trobat el mar | Hem trobat el mar,3TJLQeXwdZxXb7VOUQJHLj
I Tu Sols Tu,El Diluvi,1,vent,"sol, tempesta",Seràs un puny alçat al vent | Seràs un puny alçat al vent | Seràs un puny alçat al vent | Seràs un puny alçat al vent,6zEalal8yQMDXf5TqADTtm
Aquí no hi ha truc,Ferran Palau,3,"pluja, sol, foc",,Som la pluja i el foc | Som la pluja i el foc | Som la pluja i еl foc | Som la pluja i el foc | L’aigua i el sol i encara més | L’aigua i el sol i encara més | L’aigua i el sol i encara més | L’aigua i el sol i encara més | Som la pluja i el foc | Som la pluja i el foc | Som la pluja i еl foc | Som la pluja i el foc,4UzPRPnGjKPPSzyvir5rGv
on volíem estar,dani6ix  IZZKID,1,sol,mar,"Encara emborratxats pel sol, sento com el moreno se'n va | Totes les nits que acabàvem tu, jo, el sol i el mar | Totes les nits que acabàvem tu, jo, el sol i el mar | Totes les nits que acabàvem tu, jo, el sol i el mar",5BsGayJf3faiOKs3iSDJTh
Esperança,Txarango,1,mar,riu,Que tremoli el nostre mar! | Que tremoli el nostre mar! | Que tremoli el nostre mar!,1EPQ2OcdshHjp3NfpixuxO
Som un Riu,Txarango,1,tempesta,"foc, tro, lluna, mar, riu","I junts som una tempesta huracanada | I junts som una tempesta huracanada | Som la conquesta, del tro a la tempesta | I junts som una tempesta huracanada",6FXmJdGS5uNEmU3eS6ge5o
Cresta,Oques Grasses,1,estrella,galàxia,Perquè tu ets una estrella | Una estrella mundial | Perquè tu ets una estrella | Una estrella sidral | Perquè tu ets una estrella | Una estrella si cal | Perquè tu ets una estrella | Una estrella sidral | Una estrella mundial | Una estrella mundial | Una estrella zodial… | Una estrella fluvial,3FSP2mqzwnhszgHj38oJXE
Tokyo,Els Catarres,1,mar,pols,"I més enllà, creuant el mar | I més enllà, creuant el mar | I més enllà, creuant el mar | I més enllà, creuant el mar | I més enllà, creuant el mar",6h5ANVxWsILl6vRy3e30Yt
Ara Ve Ara Sen Va,Doctor Prats,1,terra,vent,"Però sota els teus peus la terra es mou | Sota la terra es mou, (ara ve, ara se’n va) | Sota la terra es mou, (crema!) | Sota la terra es mou, (ara ve, ara se’n va) | Sota la terra es mou, (un món en flames)",6QAp2tTzVRMxdBms8X3CmN
