Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
"Instruktionsboken","Miss Li","Underbart i all misär","Swedish","Playlist","SE5HK2000154","7zKTQhQPCGnh2PgP93Pxsu"
"Kyss bort allt det onda","Havet","Kyss bort allt det onda","Swedish","Playlist","SEYDQ1700201","5zC3m7fsSmVtCP5f2GTX2x"
"Ingen annan rör mig som du","Norlie & KKV","Alla våra låtar","Swedish","Playlist","SEUM71500355","25V8NDi9if73rYvHwDKKw5"
"Albatraoz","Albatraoz","Albatraoz","Swedish","Playlist","SEYOK1219472","1EqYoza9iMnxB9O0TwAeOO"
"Tillfälligheter","Veronica Maggio","Tillfälligheter","Swedish","Playlist","SEUM71900174","5iJLphnVyGpLeAcsOZSfhw"
"Luren i fickan","Grillat & Grändy","Kör vi tills att dör vi","Swedish","Playlist","SEXZC1500305","3YAs2Cz1DeYEUPn5G1p9IM"
"Brinner i bröstet (feat. Malcolm B)","Danny Saucedo","Hör vad du säger men jag har glömt vad du sa","Swedish","Playlist","SEBGA1500098","0OWWwH0IRJm3njG2ewmlWa"
"En gammal Amazon - 2023 Master","Svenne Rubins","En gammal Amazon 30 år","Swedish","Playlist","SE3FR2300101","4fSyd0K4fzY0ExNu0SlY11"
"17 år","Veronica Maggio","Och vinnaren är...","Swedish","Playlist","SEUM70800042","7MzmBmyI9KkyQJaPNLdtUi"
"Lush Life","Zara Larsson","So Good","Swedish","Playlist","SEWEE1500509","1rIKgCH4H52lrvDcz50hS8"
"Som en riktig man","Kenneth & The Knutters","Fyrtio år","Swedish","Playlist","SEBGA9102050","1QWzq7PXckcLxBwV8MQLjH"
"Step Up","Darin","Darin","Swedish","Playlist","SEBMC0500079","5BeBfnubllFy69omQHNavT"
"Higher","Erik Grönwall","The Idol Years: Erik Grönwall","Swedish","Playlist","SEBGA0900325","5hVDznakebbR2mdmcbqoCI"
"Canelloni Macaroni","Lasse Holm","Lasse Holm","Swedish","Playlist","SEPQM0613883","5OHcIW10h97ZoIH1PCsyRH"
"ABC","Anna Book","ABC","Swedish","Playlist","SEBGA8600001","2YCWUpoVclk9PFo5cDfUPU"
"Jag och min far","Magnus Uggla","Magnus Den Store (Live)","Swedish","Playlist","SE24C1200205","4GmfoKVBh1mIR6OVaMDXRK"
"Snacket på stan","Danny Saucedo","Så mycket bättre - Tolkningarna","Swedish","Playlist","SEBGA1602613","0rleRAsgvRKxBVf44lmcY7"
"Dansa i neon","Lena Philipsson","Lena 20 år","Swedish","Playlist","SEPQM0610012","4N0NK4lCncys6hwWhtXRit"
"Efter plugget","Factory","Best Of Factory","Swedish","Playlist","SEBGA7901010","0985mUC5n2eBXsX4YEaiTg"
"Från hjärtat (feat. Hoosam, Sabo & Aleks)","Ison & Fille","För evigt","Swedish","Playlist","SEXZC1100313","3wkE1y8yv65YFY9HZV8u2j"
"Oh, vilken härlig da'","Ted Gärdestad","Sol, vind och vatten/Det bästa med Ted Gärdestad","Swedish","Playlist","SEAYD7314190","2M8pRsbTsrNQ2O9h5wtpmV"
"Fredrik Snortare och Cecilia Synd","Petter","Ronin","Swedish","Playlist","SEBMC0423010","0I7B4cDM2Rqh6uxn00BU7m"
"Cobrastyle (feat. Mad Cobra)","Teddybears","Fresh","Swedish","Playlist","SEBGB0401010","45sdD9GjryujVOcRJ4YQRQ"
"Nån Annan","Dani M","Hela Livet","Swedish","Playlist","SEVQF1600901","0KqNAZABm08asFCFYfDDAg"
"Fyra Bugg & en Coca-Cola","Lotta Engberg","Svenska Tokhits","Swedish","Playlist","SEPQM0610789","3KKaGvEv3xkQpRAUMX4e0l"
"Romeo","Shebang","The Whole Shebang","Swedish","Playlist","SEVGT0002901","2LFurEZhXhTVmr5MpW50uE"
"På egna ben","Carola","På egna ben","Swedish","Playlist","SEBMV9356010","4eJKkCCcp1ibRtNt50Y8J1"
"Sommar Och Sol","Markoolio","Sticker Hårt","Swedish","Playlist","SEAHC9810010","0gDuGPOhdmbNQZ0OCeBFzQ"
"Opa Opa","Antique","Pärlor - Antique","Swedish","Playlist","SEVGT9900051","7IOlbck6GABZ4LKKt33qgp"
"Han jobbar i affär","Lena Philipsson","Lena 20 år","Swedish","Playlist","SEBMC0500076","0A7kKs6eny0KnBXdzGt35u"
"Öppna landskap","Ulf Lundell","Öppna Landskap 7595","Swedish","Playlist","SEAMC8223020","1WVjxyTSZ5UiI6TlcHyUPh"
"Guldet blev till sand","Peter Jöback","En kväll med Peter Jöback","Swedish","Playlist","SEWBD1005011","3KGzq4GPOHqYV8IZxRqyZW"
"Moviestar","Harpo","Moviestar","Swedish","Playlist","SEAMA7640010","4t9EUCjCPbdfqtOH25k8AU"
"Satellites","September","In Orbit","Swedish","Playlist","SEWBD0500801","03N0ZpS5QaC9ga9i2xO9Vp"
"Sista sommaren","Thomas Stenström","Sista sommaren","Swedish","Playlist","SEBGA2200185","28TGtp6irVUZhTv5ytdex1"
"Hon gör allt för att göra mig lycklig","Tomas Ledin","Tillfälligheternas spel","Swedish","Playlist","SESOA9702020","4ZALd5LmXSciq8xuorcS0K"
"En dag","Tommy Nilsson","Det bästa med Tommy Nilsson","Swedish","Playlist","SEBMC8990010","5Cmwme624iKaqaSKTLcBWP"
"Hej hallå!","Thomas Stenström","Spring baby spring","Swedish","Playlist","SEBGA2100225","6BT8CwzsMOi2FSIDa5zZwN"
"Wonderchild","Christian Walz","Paint By Numbers","Swedish","Playlist","SEBMC0438070","1ijNH4JCOlLJz7ToxmjUeY"
"We Are All The Winners","Nick Borgen","Mitt Kära Östersund","Swedish","Playlist","NOFCV0701040","51cOCcB9c8tjUI50trrD4r"
"Köra fort som fan","Ronny & Ragge","Let's Pök","Swedish","Playlist","SEBMA9344070","4enF8mIoBKWLB4R2Gau6Zc"
"Vårt år","estraden","Mellan hägg och syrén","Swedish","Playlist","SEBGA1900676","2U8MK6O02FVG2DDTY9ttyv"
"Hon Kommer Med Solsken","Östen Med Resten","Greatest of the Best","Swedish","Playlist","NOX9X3652401","4mKXtd5wOFqk4ay32Bwwff"
"Sommar sommar sol","JLC","Sommar sommar sol","Swedish","Playlist","SEBGA1700187","6yuG9MJgec1f18LA7fWJW0"
"If I Were Sorry","Frans","If I Were Sorry","Swedish","Playlist","SEXPJ1600101","6oDkCmfVcSd9NXAKk1b4Ll"
"Guld och gröna skogar","Hasse Andersson","Guld och gröna skogar","Swedish","Playlist","SEPQA1401134","6EnNjWkk1YX3fsTXtwO773"
"Ge mig en öl","Kenneth & The Knutters","Fyrtio år","Swedish","Playlist","SEBGA9303010","1Zw44gXDnqeio5EY9QrMEF"
"I Do","Arvingarna","I Do","Swedish","Playlist","SEBGA1803953","0pGX4KgirIW7JAHh93rzPU"
"Från och med Du","Oskar Linnros","Vilja Bli","Swedish","Playlist","SEUM71000245","379S6VBwFo9FUrK5rz33mq"
"Ska vi gå hem till dig","Magnus Uggla","Uggla Box","Swedish","Playlist","SEVBS8701110","7wJRQOXkBv09WmHtJOgybL"
"Hela världen är min","Victor Leksell","Hela världen är min","Swedish","Playlist","SE6TS2200101","07l5IJqrY6ERJw7HNdnM0G"
"Inget stoppar oss nu","BlackJack","Stora dansband möter Utmanarna","Swedish","Playlist","SEAOF0500050","3bySE7K5HW7QJKJiE5GlGU"
"Copacabanana","Sean Banan","Copacabanana","Swedish","Playlist","SEBGA1201084","792VMoWC2A4GIRHooEawqR"
"För kärlekens skull","Ted Gärdestad","Droppar av solregn","Swedish","Playlist","SEAYD9303010","0trhh9FnFYNZ7ZOQH1d35U"
"Cry for You","September","Dancing Shoes","Swedish","Playlist","SEWBD0600812","1mvZErZBp7WZT3HfGBykao"
"Jag mår illa","Magnus Uggla","Uggla Box","Swedish","Playlist","SEVBS9001060","1wdRo9hSIYSsQDwLd40a1W"
"Om sanningen ska fram (Vill du ligga med mig?)","Eric Amarillo","Om sanningen ska fram (Vill du ligga med mig?)","Swedish","Playlist","SEWIM1100201","1jYu0gTLkWcQzP9UL9Shuv"
"Amazing","Danny Saucedo","Amazing","Swedish","Playlist","SEBGA1200006","33qw98yPnShEQMoF72ORUa"
"Vacker utan spackel","Joakim Hillson","Joakim Hillson","Swedish","Playlist","SEVGT0001501","3OZeNQnM7WOgsKv7F8gU1q"
"En del av mitt hjärta","Tomas Ledin","Tillfälligheternas spel","Swedish","Playlist","SESOA9702010","0gQtd0FQjuJSsuK2qHFYoF"
"4 sekunder","Magnus Uggla","Uggla Box","Swedish","Playlist","SEVBS9301080","2h8uwSS8sOw1WTTi2HALpN"
"Jag kommer - Spotify Studio It's Hits Recording","Myra Granberg","Jag kommer - Spotify Studio It's Hits Recording","Swedish","Playlist","SEBGA2100201","7mo7CfYuvDyhP4C63SJKnV"
"Strövtåg i hembygden","Mando Diao","Infruset","Swedish","Playlist","SEYBD1200106","5gzslnn0fGkJnMz2IbyMw7"
"Logiskt (feat. Säkert!)","Petter","Samlar ut den","Swedish","Playlist","SEUM70701143","3BjZeG0JSBklJQ7D5heG2O"
"Svalkar vinden","Den svenska björnstammen","Ett fel närmare rätt","Swedish","Playlist","SE2UI1200102","4zDdZaKglOiw76QxbvWU2S"
"Havet är djupt","Lokal","Havet är djupt","Swedish","Playlist","SE3GO1500501","0milNfD6Cq6hnb702irLpf"
"Tusen och en natt","Wizex (Charlotte Nilsson)","Svenska Schlagerhits","Swedish","Playlist","SEPQM0611154","0IxuXyxYOVlrnNXwnaNiFb"
"Baby Goodbye","E.M.D.","A State Of Mind","Swedish","Playlist","SEBMA0900004","4Vg4aicJ6wzbhdpDh1Nq8L"
"Midsommarnatt","Eddie Meduza","You Ain't My Friend","Swedish","Playlist","SEBGA0700018","5LAnTrLaN2SzUfWOglKPIy"
"Solglasögon","Docent Död","80-tals nostalgi","Swedish","Playlist","SEBFO8002010","06bayPghnjAqFzwbVsZwz8"
"HKF (Håll käften & försvinn)","Myra Granberg","Bara hälften kvar","Swedish","Playlist","SEBGA2000873","2YjWAJEES4VMcwoOWvqk08"
"Jag orkar inte mer","Markoolio","Tjock och lycklig","Swedish","Playlist","SEVGT0102404","0T51GzrPjiYd9rCJHomzJe"
"Ödet var min väg","Nordman","Anno 2005","Swedish","Playlist","SEVGT0500101","0qNhAdjq0R7iBGOM1X44I4"
"Tess","Peter LeMarc","Bok med blanka sidor","Swedish","Playlist","SELAA9500106","3lLh4EHR2PBdmBFrMDIIuC"
"Kanske var vi rätt bra ändå","Newkid","MOUNT JHUN","Swedish","Playlist","SEBGA2000289","05HKKlHqE1HJ1oIqXpJ7yI"
"Omåomigen","Pelle Almgren","Allting är bra!","Swedish","Playlist","SEPQA2000000","4fwOeFfLQoTjEsldLpDngl"
"Not a Sinner Nor a Saint","Alcazar","Dancefloor Deluxe","Swedish","Playlist","SEBMC0300010","68yU6f7Dx2KQrdkdU7bz2h"
"Dover-Calais","Style","12 Bästa","Swedish","Playlist","SEBMA8667070","6eWs5GR8iLbolcOjj3gKjx"
"Snälla bli min - Spotify Studio It's Hits Recording","Victor Leksell","Snälla bli min - Spotify Studio It's Hits Recording","Swedish","Playlist","SEBGA2100192","1ZJdjsCEdolnRN83W9dWiX"
"Oh boy","Peps Persson","Peps Bitar 1968-1992","Swedish","Playlist","SEBFO9214040","3VsMDGtaLvkctJieuQ0qzA"
"Alive","Da Buzz","More Than Alive","Swedish","Playlist","SEVGT0300201","2YAeOvFOFeWPst165ReDg5"
"Gloria","Carola","Främling 25 år","Swedish","Playlist","SEBMI8350050","7pMU7BiNFslXAM6T5b0PEY"
"Undressed","Kim Cesarion","Undressed","Swedish","Playlist","SEWPF1300101","0jQvysmjtBMRNjmHLe3gZK"
"Jennie Let Me Love You - Radio Edit","E.M.D.","A State Of Mind","Swedish","Playlist","SEBMA0800017","47GwDJeaMuy6qISfD1gzWr"
"Did I Tell You","Jerry Williams","Jerry Williams / JW","Swedish","Playlist","SEBFO8807010","6OjTQyRybsRv9GUmKKbAvp"
"Carrie","Europe","1982-2000","Swedish","Playlist","USSM18600197","4sg7gEGKzmZdG0ntV0tTD5"
"Mayhem","Lorentz & Sakarias","Vi mot världen","Swedish","Playlist","SEBGA0800286","769SjtHPstx3yw6QmvP232"
"Delirium","Lena Philipsson","Lena 20 år","Swedish","Playlist","SEBGA0403030","4FQ4m9whOZuTc205hI8WDa"
"Kärleksvisan","Sarah Dawn Finer","En svensk jul","Swedish","Playlist","DKBV71008001","5Zht5KNputEifwWCjHcmsb"
"Du måste finnas","Newkid","Så mycket bättre 2020 - Tolkningarna","Swedish","Playlist","SEBGA2000847","6tkvkyjha4cq0ZRzOGz3Mv"
"Bärsärkagång","Drängarna","Välkommen till Drängaland","Swedish","Playlist","SEXER1000103","37kSYO0ly14YHLZATjR2v7"
"Du får göra som du vill","Patrik Isaksson","10 år - en snäll mans bekännelser","Swedish","Playlist","SEBGA9902012","2T6eHFvCm6sFxiQeGYJL4C"
"Ain't No Saint","Peg Parnevik","Ain't No Saint","Swedish","Playlist","SEBGA1600322","2c1EGwagV1sT73NimGsqIh"
"Håll om mej!","Peter LeMarc","Peter LeMarc","Swedish","Playlist","SELAA8700102","2KqY5Bvi0l2wNyWYpzzrDr"
"Boten Anna - Radio edit","Basshunter","Now You're Gone - The Album","Swedish","Playlist","SEPQA0650723","3N9huFk2IceMSlKoZLaUsv"
"Efterfest","Magnus Uggla","Uggla Box","Swedish","Playlist","SEBGA0407042","1GmwF2m6zfChfOLHOHsMmQ"
"Mitt i ett äventyr","Carola","Hits 25 år","Swedish","Playlist","SEBMI9107080","5238doM6GbkyM9lNPeIwrQ"
"Gå och fiska","Gyllene Tider","Konstpaus","Swedish","Playlist","SEAME9600232","4LZhxPSsWW6djAWn9IaI2F"
"Carina","Larz-Kristerz","Våra bästa!","Swedish","Playlist","SEBGA0900008","153G9eQ7m3aex2HPAC6b1Z"
"If Only You (feat. Therese)","Danny Saucedo","Set Your Body Free","Swedish","Playlist","SEBMA0700043","0vBwerXK42Xjl0vf4rHqFa"
"Flickan och kråkan","Mikael Wiehe","Kråksånger","Swedish","Playlist","SELDA0500108","2hCUmmNEYmmaZYWXONAx7D"
"When We Dig for Gold In the USA","Amanda Jenssen","Sånger från ön","Swedish","Playlist","SEBGA1400512","54dCnWVg3FtggSSSHCB4ak"
"Fula gubbar","Magnus Uggla","Uggla Box","Swedish","Playlist","SEVBS8601050","0SMs1eUeMnSlMhr3ZZXJgC"
"Hiphopper","Thomas Rusiak","Magic Villa","Swedish","Playlist","SEBFO0002060","5J9AqZadtkq9pVzENnN3FJ"
"Ingen kan älska som vi","Grace","Ingen kan älska som vi","Swedish","Playlist","SEBGA0700105","3JvHwqxypIl5i6e6pdwovk"
"Ljudet av ett annat hjärta - 7"" Single","Gyllene Tider","Moderna tider [Bonus tracks edition]","Swedish","Playlist","SEAME0400051","4Chq6k6Hmy2C4jjjtEr2BB"
"En kväll i juni","Danzbanderz","En kväll i juni","Swedish","Playlist","SEVSZ2200605","6XOPzRqNEhkDVVxbqTcpou"
"Så som i himlen (feat. Tensta Gospel)","Danny Saucedo","Hör vad du säger men jag har glömt vad du sa","Swedish","Playlist","SEBGA1500302","5tZPmEPqAcFVyxaEcU3cvP"
"Giftig","Mange Schmidt","Känslan kommer tillbaks","Swedish","Playlist","SEWBD0701401","2ataTDIyktOJSnxeMlBggw"
"Aldrig ska jag sluta älska dig","Jonas Gardell","Nästan vackra","Swedish","Playlist","SEVGT0603005","2MpXdpwJUPgN26SXVvQzVF"
"Cotton Eye Joe","Rednex","Nº1 90's Vol.5","Swedish","Playlist","USV351423409","2czY6FVL0Euu6pwMy2t4DU"
"Dé é sommar","Ronny & Ragge","Let's Pök","Swedish","Playlist","SEBMA9344010","0EWaUpAQtTWET3E14ye6ZV"
"Vågorna","Uno Svenningsson","I det osynliga","Swedish","Playlist","SEPQA0107010","6mPvmqLqpQPgYAfUFKcMeX"
"In med bollen 2012","Markoolio","Jag är Markoolio","Swedish","Playlist","SEBMA1200004","6REMRPdAd7TFDujIWVdx4Q"
"Sånger från förut","GAMMAL","Innan det tar slut","Swedish","Playlist","SEBGA1902120","10us5dfi90LZXjrq8Dwep7"
"Volvo","Eddie Meduza","Gasen i botten","Swedish","Playlist","SEBGA0600203","01vfSVYtIhFmd2aNBIhcvf"
"Allt som jag känner","Tone Norum","Sommar, sommar, sommar","Swedish","Playlist","SEBFO8708010","2LoC5OOwNjf5MguZoJKPBf"
"I morgon är en annan dag","Christer Björkman","I morgon är en annan dag","Swedish","Playlist","SEBGA1600411","7DqyeESnaKCwDjgmA45UFZ"
"Dina färger var blå","Tommy Nilsson","Det bästa med Tommy Nilsson","Swedish","Playlist","SEBMR9547010","00IRhIiynu3eZjVaegnJ2h"
"800°","Ebba Grön","Kärlek och uppror","Swedish","Playlist","SELAA8101030","3zgJHNEorjbLLThp6TiMhz"
"Folköl och dunka-dunka - Live","Svenne Rubins","Folköl och dunka-dunka (Live 2020)","Swedish","Playlist","SE3FR2000101","00luqtaQ7gIO8byEgh1xWs"
"Popitop","Dag Vag","Åttatreåtta (Rebalanced)","Swedish","Playlist","SELFA1801814","6EKsuZE3BdlLOOgzSIma39"
"Jag vill vara din, Margareta","Sten & Stanley","Stora dansband möter Utmanarna","Swedish","Playlist","SEBCA9606114","4gZZ1l0jMXvQ8mxqwKHP7t"
"Där dit vinden kommer (feat. Jaqe, Duvchi, jj & Joy)","Lorentz","Kärlekslåtar","Swedish","Playlist","SE4FY1400107","46JdPZmwWfkCJHVzd5gi8v"
"You Got (What I Want)","Graaf","Graaf Sisters","Swedish","Playlist","SEBMA9887010","3KIUjBZoo13uUWBtbWcPCP"
"Änglahund","Hasse Andersson","Änglahund","Swedish","Playlist","SEBFO8206010","4GgAm1IIj5mIUsA8ucKA0k"
"Nitar och läder","Magnus Uggla","Uggla Box","Swedish","Playlist","SEVBS0001010","35SeblfhFeLLZUnitcYdgu"
"Sommarnatt","Snowstorm","Best Of","Swedish","Playlist","SEPQM0612809","6VKZGo3YyFeoU9sENXERz0"
"Johnny the Rocker","Magnus Uggla","Uggla Box","Swedish","Playlist","SEBGA7902020","6jQtUzaNIfjloo9bX5lxs8"
"E' de' det här du kallar kärlek","Lasse Holm","Lasse Holm","Swedish","Playlist","SEPQM0613054","5MBBQ7P9AozcQ8lF7So1B3"
"Rock the Night","Europe","1982-2000","Swedish","Playlist","USSM19300073","3ngXQEAhRfEEywnTHtqhfi"
"Husvagn","Galenskaparna & After Shave","En Gó Box","Swedish","Playlist","SEUMA9402150","7rbwpXPzDkbzxFb9PQY8XN"
"Det hon vill ha","Christer Sandelin","Luften darrar","Swedish","Playlist","SEAYD8914070","5gyPbAixchH4iPhqKWthfB"
"Ha dig igen","Victor Leksell","Fånga mig när jag faller","Swedish","Playlist","SEBGA2000500","6FY1QdP2WeXZ73ERGaSXVN"
"Jag är en vampyr","Markus Krunegård","Markusevangeliet","Swedish","Playlist","SEUM70800038","4nXeZFbbcZNvX4nHMJR5xJ"
"Toppen av ett berg","Petter","Toppen av ett berg","Swedish","Playlist","SEBGA1701029","2N7claLHWD1ypZARTJNtjI"
"Fest hos mig - Sommar 2008 Remix","Kick","Fest hos mig (Remixes)","Swedish","Playlist","SEWBD0803103","0MynjNLlp9gUg8OgNOlGqO"
"Heroes","Måns Zelmerlöw","Perfectly Damaged","Swedish","Playlist","SEPQA1401135","21BYhl07wWqGRQaj7sUxdV"
"My Number One","Helena Paparizou","My Number One","Swedish","Playlist","GRS010500065","6LkCvCc9oFoLDv4DLhzTox"
"Mikrofonkåt","Petter","Mitt sjätte sinne","Swedish","Playlist","SEBMC9867150","7affuyDflV8wvNI4UhuHjX"
"Om du lämnade mig nu","Lars Winnerbäck","Daugava","Swedish","Playlist","SEUM70700862","17q9gSD214wClyCjqrhmgH"
"Som jag hade dig förut","Melissa Horn","Långa Nätter","Swedish","Playlist","SEBMC0800034","7INhO4ADgVyGVr3ivV4I1D"
"Jag mår bra nu (feat. Newkid)","Molly Sandén","DOM SKA VETA","Swedish","Playlist","SEBGA2000828","6PsjkCsky6zazqsFp7fswp"
"Hon har ett sätt","Jakob Hellman","...och stora havet","Swedish","Playlist","SEAMA8819070","1nrvksAMsxoiEbUkQyxOXo"
"Astrologen","Magnus Uggla","Uggla Box","Swedish","Playlist","SEVBS8301090","7qmb9QR1EOt2i0PmXXmYFl"
"Tänker inte alls gå hem","Arvingarna","Tänker inte alls gå hem","Swedish","Playlist","SEBGA2001592","4SQGtL9oAoTcgxPleSPA5H"
"Kär i din kärlek - Recorded at Spotify Studios Stockholm","Molly Sandén","Spotify Singles","Swedish","Playlist","SE4T41800110","5an6BWQDhw4FnjZhdyOFuL"
"Länge leve vi","Ison & Fille","Länge leve vi","Swedish","Playlist","SEXZC1400109","0pM1qXcUs9lzLpDeR62HSo"
"Håll om mig","Petter","Början på allt","Swedish","Playlist","SEBGA1201094","4J0WQvqCBytACvgKVrq1S3"
"Till dom ensamma","Mauro Scocco","Dr Space dagbok","Swedish","Playlist","SELEA9101040","31AMbxkc5KHNtBSmuNww60"
"All 'Bout the Money","Meja","Seven Sisters","Swedish","Playlist","SEBGA9712040","72qwRwnHNGCnn8sFlVOwr4"
"Johanna","Arvingarna","Våra allra bästa","Swedish","Playlist","SEBGA1700164","3rfu2aPwLJhsrzijPeLaPe"
"En jävel på kärlek","Glenmark Eriksson Strömstedt","Glenmark Eriksson Strömstedt","Swedish","Playlist","SEPQD9520020","6sDc7xKVYe28DdASxT4FxR"
"Det måste gå att dansa till","Larz-Kristerz","Våra bästa!","Swedish","Playlist","SEBGA1300242","0Cwf4vXrawZbqQYNSSHH4Q"
"The Look","Roxette","Look Sharp! (2009 Version)","Swedish","Playlist","SEAME8878010","0ZfM5XfJTtFPhOxAERRnNY"
"Baby Boom","Magnus Uggla","Uggla Box","Swedish","Playlist","SEVBS9001020","0GiN5bEBn1jZH5npIzrKYh"
"Hero","Charlotte Perrelli","Hero","Swedish","Playlist","SEUM70800079","55XpXSN77QyoudQmlg8j8q"
"Bira bärs - Radio Edit","Regimen","Bira bärs","Swedish","Playlist","SE3OH1511628","3resBvGD5Qj09Ki1WRVy48"
"Lyssna till ditt hjärta","Friends","Lyssna till ditt hjärta","Swedish","Playlist","SEPQM0612426","4BhEDrbVxPgu13SQFwoDCV"
"Release Me","Oh Laura","A Song Inside My Head, A Demon In My Bed","Swedish","Playlist","SEWTA0700101","66Bzmhj4cOinK5bxjx5DAK"
"Du ska va president","Imperiet","MNW Klassiker - Imperiet","Swedish","Playlist","SELAA0202602","3ohXW41Z5iU6pL4pfpAMO0"
"Dancing Queen","ABBA","Arrival","Swedish","Playlist","SEAYD7601020","0GjEhVFGZW8afUYGChu3Rr"
"Tokyo - Radio Version","Danny Saucedo","Set Your Body Free","Swedish","Playlist","SEBMA0700001","7nOXCd2V6vdBgrP7PlD91D"
"Cherokee","Europe","1982-2000","Swedish","Playlist","USSM18600198","2QKpgTRxmz1JE3S5yWxLYr"
"Vandraren","Nordman","Nordman","Swedish","Playlist","SEBFO9401060","03CuKm1ugqpOYDukfxQlT0"
"Köttbullelåten","Ronny Rooster","Ronny Rooster och Köttbullelåten","Swedish","Playlist","SEBMA1000030","4LhNXZuh5AW19h6ptCmbVU"
"Driving One Of Your Cars","Lisa Miskovsky","Lisa Miskovsky","Swedish","Playlist","SEBKA0103010","2xrdPQ9t66LGmiA6R59POo"
"Do You Love Me","Amanda Jenssen","Sånger från ön","Swedish","Playlist","SEBGA0700408","0PlZWta0uxJe8TKuTvZqc2"
"En kväll i juni","Lasse Berghagen","Våra Mest Älskade Allsånger","Swedish","Playlist","SE2371100102","56IK5XbzZ8H3m3DtExNku5"
"Blommor där du står","GAMMAL","Innan det tar slut","Swedish","Playlist","SEBGA1900546","0jKrDRQcTkvcJLJMj00AAO"
"Egoist","kent","Best Of","Swedish","Playlist","SEBMC1600017","7bCV5n3FGxgNf5eHp0wZZp"
"Kung av sand","Gyllene Tider","Konstpaus","Swedish","Playlist","SEAME9500234","33jSLvAfP8pQ321WHh3eRW"
"Kom och håll om mej","Eva Dahlgren","En blekt blondins hjärta","Swedish","Playlist","SEPAS9129070","3fJ1e53JKuL4l5Cph4I0ab"
"Hon har blommor i sitt hår","Anders Glenmark","Jag Finns Här För Dig","Swedish","Playlist","SEPAS9019020","4R61dwj0qyIRDhfMnqMupz"
"Oh Mama","Lili & Susie","Dance Romance","Swedish","Playlist","SEAMA8771020","3cyRYEWw13jCQMerECnIHy"
"Balla Trazan Apansson - Musik 2","Trazan & Banarne","Sångtajm med Trazan & Banarne (Specialversion)","Swedish","Playlist","SEBMA1900025","6YXAhsg5NLuNyu03KhaTCD"
"Vingar","Mikael Rickfors","Playlist: Mikael Rickfors","Swedish","Playlist","SEPQD9124010","3ng7C6llxYZDBefPfbaDUt"
"Såklart! (feat. Eye N'I)","Petter","Bananrepubliken","Swedish","Playlist","SEBMC9949100","3uELTbXsxWHgG4D0ORehKr"
"(Du Ar Sa) Yeah Yeah, Wow Wow","Martin","En helt vanlig Svensson","Swedish","Playlist","SEBLM9826060","37FExmduN77uY4Y1h7Fqlv"
"Förlåta eller svika","Den svenska björnstammen","Country","Swedish","Playlist","SE4DA1500101","0yVz6D9z7pH6IyiOtnwv5e"
"Magaluf","Orup","Stockholm Och Andra Ställen","Swedish","Playlist","SEPQA9201010","1eQbty3NNMMmGiFFEwdxjV"
"Varning på stan","Magnus Uggla","Uggla Box","Swedish","Playlist","SEBGA7701020","58GT40XJGSS1ScUygvyPAt"
"Jag ger dig min morgon","Fred Åkerström","Två Tungor","Swedish","Playlist","SEPQD7220010","7nBARurNPIRVcf81uOFz3i"
"Show Me Love - Radio Version","Robyn","Det Bästa Med Robyn","Swedish","Playlist","SEBML9707010","5KaggKyCa9QZk25z93D4Zs"
"Två av oss","X-Models","Hemligheter","Swedish","Playlist","SEAMA1200490","62S2zK3Br4XVPmP9VoLcaa"
"Playing With Fire","Brolle","Rebellious Heart","Swedish","Playlist","SEVGT0102601","68nBmKpvy3FecJG1HDtMcO"
"Så länge vi har varann","Ratata","La Dolce Vita (Det bästa 1982-2003 / I eget urval)","Swedish","Playlist","SEPAS8703030","5ihzUJ7thrM9pjPe2NZRRq"
"Super 8","Danny Saucedo","Så mycket bättre - Tolkningarna","Swedish","Playlist","SEBGA1602615","7dWJBwpPuUWqUoTZ0FXQg5"
"Listen To Your Heart","Roxette","Look Sharp! (2009 Version)","Swedish","Playlist","SEAME8878130","78TnMTAFmWUWWCgNXR7D3K"
"Oh Susie","Secret Service","Oh Susie","Swedish","Playlist","SEUM70700528","7EFdBb3ao46AI9h9nhzLo1"
"Då står pojkarna på rad","Orup","Orup 2","Swedish","Playlist","SEPQA8910120","3zjtUYiQr0XkFuOd4AjLCq"
"Kung i stan","Arvingarna","Våra allra bästa","Swedish","Playlist","SE4WJ1500112","1rDQBsXZoyjou8TvUjKX3T"
"It Must Have Been Love - From the Film ""Pretty Woman""","Roxette","Don't Bore Us - Get to the Chorus! Roxette's Greatest Hits","Swedish","Playlist","SEAMA8777131","6qB7YcFpeBEQa0D6QO482y"
"IQ","Magnus Uggla","Uggla Box","Swedish","Playlist","SEVBS8301030","4j19cF6ZE0LELLnO6JVoIf"
"Dansar i månens sken","Suzzies Orkester","Om","Swedish","Playlist","SEBFO8805020","4UBYbC0qKvmUvgJgyDKJDV"
"Little Willie John - Version","Peter LeMarc","LeMarc - Klassiker","Swedish","Playlist","SELAA9100203","7M57AuAeA5M4lnWqpUGRIR"
"Bara hon älskar mig","Blond","Blond","Swedish","Playlist","SEBMI9756010","5dEHUYf0NkT1pZeEJOCMsW"
"Gubben i lådan (feat. Miriam Bryant)","Thomas Stenström","Så mycket bättre 2021 - Tolkningarna","Swedish","Playlist","SEBGA2100598","0ln3ddVLRoA8HCXvMW5GSH"
