name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
I Will Follow You,Ricky Nelson,1,love,,"I love you, I love you, I love you | You'll always be my true love, my true love, my true love | Keep me away, away from my love | I love you, I love you, I love you | You'll always be my true love, my true love, my true love | Keep me away, away from my love",4Y6pdMS2PwGshq1MYcJ9fC
In My Life  Remastered,The Beatles,1,love,,"When I think of love as something new (Ooh, ooh, ooh) | In my life, I love you more | In my life, I love you more | In my life, I love you more",5QqdvVeYLL1xvZ1ndUjxnO
Another Love,Tom Odell,1,tears,"love, cry, kiss",But all my tears have been used up | All my tears have been used up | All my tears have been used up | All my tears have been used up | But all my tears have been used up | All my tears have been used up | All my tears have been used up | All my tears have been used up | But all my tears have been used up | All my tears have been used up | All my tears have been used up | All my tears have been used up,3JvKfv6T31zO0ini8iNItO
Lets Get It On,Marvin Gaye,1,love,,"Let's get it on, let's love, baby | Since we got to be here, let's live, I love you | If the love is true, oh, baby, ooh | Come on, baby, hey, let your love come out | If you believe in love | My whole body wants that feelin' of love, oh, help me, woo | Let your love come down | Nothing wrong with love | If you want to love me, just let yourself go",5yr8pi3uCjTYOnTqstBBdm
Save Me  Remastered 2011,Queen,1,love,cry,"I clothed myself in your glory and your love | I love you 'til I die | Was it all wasted, all that love? | I love you 'til I die (Ow)",3qbg9WeVhYGE7pCy3CwBJH
Shooting Stars,Bag Raiders,1,love,,Gave my love to a shootin' star | I'm in love with a shootin' star | Gave my love to a shootin' star | I'm in love with a shootin' star | Gave my love to a shootin' star | I'm in love with a shootin' star | Gave my love to a shootin' star | I'm in love with a shootin' star,0UeYCHOETPfai02uskjJ3x
Sweater Weather,The Neighbourhood,1,love,hate,"One love, two mouths | One love, one house | Put my finger on your tongue 'cause you love the taste, yeah | One love, two mouths | One love, one house",2QjOHCTQ1Jl3zawyYOpxh6
Just Give Me a Reason feat Nate Ruess,Pnk,1,love,tears,"Tell me that you've had enough of our love, our love | And we can learn to love again | And we can learn to love again | There's nothin' more than empty sheets between our love, our love | Oh, our love, our love, love | And we can learn to love again | And we can learn to love again | And we can learn to love again | And we can learn to love again | And we can learn to love again | And we can learn to love again | Oh, we can learn to love again | Oh, can learn to love again | And we can learn to love again",1mKXFLRA179hdOWQBwUk9e
Somethin Stupid,Frank Sinatra,1,love,dance,"And then I go and spoil it all by saying somethin' stupid like, ""I love you"" | And then I go and spoil it all by saying somethin' stupid like, ""I love you"" | And then I go and spoil it all by saying somethin' stupid like, ""I love you"" | ""I love you"" | ""I love you"" | ""I love you"" | ""I love you""",4feXcsElKIVsGwkbnTHAfV
Call Me Maybe,Carly Rae Jepsen,1,crazy,kiss,"Hey, I just met you, and this is crazy | Hey, I just met you, and this is crazy | Hey, I just met you, and this is crazy | Hey, I just met you, and this is crazy | Hey, I just met you, and this is crazy",20I6sIOMTCkB6w7ryavxtO
